Date,QUOTE_DATE,EXPIRE_DATE,UNDERLYING_LAST,STRIKE,C_LAST,C_BID,C_ASK,C_IV,C_VOLUME,diff,diff_date
2023-06-20,2023-06-20,2023-07-14,437.22,437.0,6.64,6.38,6.41,0.12381,959.0,0.22000000000002728,24
2023-06-21,2023-06-21,2023-07-14,434.91,435.0,6.0,5.69,5.73,0.11347,853.0,0.08999999999997499,23
2023-06-22,2023-06-22,2023-07-14,436.55,437.0,4.97,4.99,5.02,0.10687,968.0,0.44999999999998863,22
2023-06-23,2023-06-23,2023-07-14,433.2,433.0,5.51,5.33,5.36,0.11003,799.0,0.19999999999998863,21
2023-06-26,2023-06-26,2023-07-14,431.42,431.0,5.17,5.17,5.2,0.11218,855.0,0.4200000000000159,18
2023-06-27,2023-06-27,2023-07-21,436.14,436.0,5.9,5.95,5.97,0.11519,6458.0,0.13999999999998636,24
2023-06-28,2023-06-28,2023-07-21,436.38,436.0,5.47,5.48,5.5,0.10197,4803.0,0.37999999999999545,23
2023-06-29,2023-06-29,2023-07-21,438.14,438.0,5.32,5.32,5.33,0.10421,3873.0,0.13999999999998636,22
2023-06-30,2023-06-30,2023-07-21,443.23,443.0,5.38,5.18,5.22,0.10715,7631.0,0.2300000000000182,21
2023-07-03,2023-07-03,2023-07-21,443.79,444.0,4.53,4.63,4.67,0.10022,3082.0,0.20999999999997954,18
2023-07-05,2023-07-05,2023-07-28,443.14,443.0,6.21,6.25,6.27,0.11997,1338.0,0.13999999999998636,23
2023-07-06,2023-07-06,2023-07-28,439.68,440.0,6.0,6.01,6.04,0.12494,1774.0,0.3199999999999932,22
2023-07-07,2023-07-07,2023-07-28,438.53,439.0,5.45,5.49,5.51,0.11795,864.0,0.4700000000000273,21
2023-07-10,2023-07-10,2023-07-28,439.65,440.0,5.26,5.27,5.29,0.12189,1179.0,0.35000000000002274,18
2023-07-11,2023-07-11,2023-08-04,442.48,442.5,6.63,6.56,6.59,0.1258,57.0,0.01999999999998181,24
2023-07-12,2023-07-12,2023-08-04,446.0,446.0,5.8,5.84,5.88,0.11229,1975.0,0.0,23
2023-07-13,2023-07-13,2023-08-04,449.56,450.0,5.59,5.52,5.53,0.11561,2026.0,0.4399999999999977,22
2023-07-14,2023-07-14,2023-08-04,449.24,449.0,5.6,5.34,5.36,0.10663,1112.0,0.2400000000000091,21
2023-07-17,2023-07-17,2023-08-04,450.84,451.0,5.24,5.07,5.09,0.11681,1044.0,0.160000000000025,18
2023-07-18,2023-07-18,2023-08-11,454.19,454.0,6.3,6.29,6.32,0.11639,624.0,0.18999999999999773,24
2023-07-19,2023-07-19,2023-08-11,455.22,455.0,6.5,6.24,6.3,0.11764,1365.0,0.22000000000002728,23
2023-07-20,2023-07-20,2023-08-11,452.19,452.0,6.19,6.21,6.23,0.11889,211.0,0.18999999999999773,22
2023-07-21,2023-07-21,2023-08-11,452.18,452.0,5.94,5.85,5.89,0.11492,349.0,0.18000000000000682,21
2023-07-24,2023-07-24,2023-08-11,454.2,454.0,5.44,5.52,5.55,0.11658,521.0,0.19999999999998863,18
2023-07-25,2023-07-25,2023-08-18,455.44,455.0,6.68,6.67,6.69,0.11928,7043.0,0.4399999999999977,24
2023-07-26,2023-07-26,2023-08-18,455.5,455.0,6.01,6.05,6.07,0.10741,5090.0,0.5,23
2023-07-27,2023-07-27,2023-08-18,452.49,452.0,6.52,6.53,6.54,0.12207,779.0,0.4900000000000091,22
2023-07-28,2023-07-28,2023-08-18,456.88,457.0,5.37,5.4,5.42,0.10755,3787.0,0.12000000000000455,21
2023-07-31,2023-07-31,2023-08-18,457.79,458.0,4.91,4.91,4.93,0.10654,2436.0,0.20999999999997954,18
2023-08-01,2023-08-01,2023-08-25,456.45,456.0,6.7,6.76,6.78,0.12183,655.0,0.44999999999998863,24
2023-08-02,2023-08-02,2023-08-25,450.13,450.0,7.27,7.09,7.13,0.13671,712.0,0.12999999999999545,23
2023-08-03,2023-08-03,2023-08-25,448.85,449.0,6.85,6.87,6.89,0.13896,262.0,0.14999999999997726,22
2023-08-04,2023-08-04,2023-08-25,446.81,447.0,6.48,6.47,6.5,0.13472,49.0,0.18999999999999773,21
2023-08-07,2023-08-07,2023-08-25,450.71,451.0,5.64,5.68,5.7,0.12795,348.0,0.29000000000002046,18
2023-08-08,2023-08-08,2023-09-01,448.75,449.0,6.86,7.21,7.23,0.13982,472.0,0.25,24
2023-08-09,2023-08-09,2023-09-01,445.75,446.0,7.19,7.12,7.13,0.14263,903.0,0.25,23
2023-08-10,2023-08-10,2023-09-01,445.97,446.0,6.87,6.98,7.0,0.14107,468.0,0.029999999999972715,22
2023-08-11,2023-08-11,2023-09-01,445.58,446.0,6.0,6.09,6.1,0.12957,967.0,0.4200000000000159,21
2023-08-14,2023-08-14,2023-09-01,448.04,448.0,5.6,5.98,6.0,0.13207,657.0,0.040000000000020464,18
2023-08-15,2023-08-15,2023-09-08,442.89,443.0,7.11,7.45,7.46,0.14483,487.0,0.11000000000001364,24
2023-08-16,2023-08-16,2023-09-08,439.64,440.0,7.36,7.29,7.33,0.15031,1466.0,0.36000000000001364,23
2023-08-17,2023-08-17,2023-09-08,436.26,436.0,7.82,7.71,7.74,0.1582,299.0,0.2599999999999909,22
2023-08-18,2023-08-18,2023-09-08,436.48,436.0,7.43,6.88,6.9,0.14103,609.0,0.4800000000000182,21
2023-08-21,2023-08-21,2023-09-08,439.33,439.0,6.49,6.46,6.49,0.1487,1112.0,0.3299999999999841,18
2023-08-22,2023-08-22,2023-09-15,438.15,438.0,7.32,7.33,7.36,0.15167,3398.0,0.14999999999997726,24
2023-08-23,2023-08-23,2023-09-15,443.03,443.0,6.7,6.46,6.48,0.13443,1658.0,0.029999999999972715,23
2023-08-24,2023-08-24,2023-09-15,436.92,437.0,7.0,6.88,6.91,0.1543,48.0,0.07999999999998408,22
2023-08-25,2023-08-25,2023-09-15,439.95,440.0,5.97,6.03,6.06,0.13456,1749.0,0.05000000000001137,21
2023-08-28,2023-08-28,2023-09-15,442.7,443.0,5.21,5.23,5.25,0.12811,1518.0,0.30000000000001137,18
2023-08-29,2023-08-29,2023-09-22,449.11,449.0,5.86,5.92,5.96,0.12273,82.0,0.11000000000001364,24
2023-08-30,2023-08-30,2023-09-22,450.93,451.0,5.3,5.39,5.42,0.11564,127.0,0.06999999999999318,23
2023-08-31,2023-08-31,2023-09-22,450.29,450.0,5.34,5.31,5.33,0.11375,189.0,0.29000000000002046,22
2023-09-01,2023-09-01,2023-09-22,451.19,451.0,4.61,4.53,4.57,0.10527,107.0,0.18999999999999773,21
2023-09-05,2023-09-05,2023-09-29,449.3,449.0,5.62,5.56,5.59,0.11634,2834.0,0.30000000000001137,24
2023-09-06,2023-09-06,2023-09-29,446.14,446.0,5.5,5.57,5.59,0.12349,806.0,0.13999999999998636,23
2023-09-07,2023-09-07,2023-09-29,444.85,445.0,5.24,5.24,5.25,0.12185,1015.0,0.14999999999997726,22
2023-09-08,2023-09-08,2023-09-29,445.49,445.0,5.04,5.11,5.14,0.11248,969.0,0.4900000000000091,21
2023-09-11,2023-09-11,2023-09-29,448.45,448.0,4.59,4.59,4.62,0.11339,1240.0,0.44999999999998863,18
2023-09-12,2023-09-12,2023-10-06,445.98,446.0,5.54,5.53,5.56,0.11782,598.0,0.01999999999998181,24
2023-09-13,2023-09-13,2023-10-06,446.51,447.0,4.77,4.81,4.84,0.10993,857.0,0.4900000000000091,23
2023-09-14,2023-09-14,2023-10-06,450.4,450.0,4.65,4.71,4.74,0.0988,820.0,0.39999999999997726,22
2023-09-15,2023-09-15,2023-10-06,443.35,443.0,5.83,5.88,5.9,0.11564,221.0,0.35000000000002274,21
2023-09-18,2023-09-18,2023-10-06,443.63,444.0,5.27,5.27,5.29,0.12115,556.0,0.37000000000000455,18
2023-09-19,2023-09-19,2023-10-13,442.71,442.5,6.6,6.68,6.69,0.12549,317.0,0.20999999999997954,24
2023-09-20,2023-09-20,2023-10-13,438.63,439.0,6.82,6.41,6.44,0.1347,2.0,0.37000000000000455,23
2023-09-21,2023-09-21,2023-10-13,431.53,432.0,6.97,6.87,6.9,0.15231,30.0,0.4700000000000273,22
2023-09-22,2023-09-22,2023-10-13,430.39,430.0,7.35,7.17,7.2,0.1504,568.0,0.38999999999998636,21
2023-09-25,2023-09-25,2023-10-13,432.23,432.0,6.56,6.57,6.59,0.15046,407.0,0.2300000000000182,18
2023-09-26,2023-09-26,2023-10-20,425.85,426.0,8.22,8.26,8.27,0.17138,2284.0,0.14999999999997726,24
2023-09-27,2023-09-27,2023-10-20,426.02,426.0,7.7,7.75,7.77,0.16147,2914.0,0.01999999999998181,23
2023-09-28,2023-09-28,2023-10-20,428.52,429.0,6.99,6.98,6.99,0.15306,1536.0,0.4800000000000182,22
2023-09-29,2023-09-29,2023-10-20,427.4,427.0,7.39,7.41,7.43,0.15736,1650.0,0.39999999999997726,21
2023-10-02,2023-10-02,2023-10-20,427.36,427.0,6.9,6.95,6.97,0.15964,2499.0,0.36000000000001364,18
2023-10-03,2023-10-03,2023-10-27,421.68,422.0,8.3,8.17,8.19,0.17303,380.0,0.3199999999999932,24
2023-10-04,2023-10-04,2023-10-27,424.69,425.0,7.96,7.89,7.92,0.17022,320.0,0.3100000000000023,23
2023-10-05,2023-10-05,2023-10-27,424.47,424.0,7.88,7.74,7.75,0.16518,91.0,0.4700000000000273,22
2023-10-06,2023-10-06,2023-10-27,429.58,430.0,6.78,6.69,6.72,0.14883,1037.0,0.4200000000000159,21
2023-10-09,2023-10-09,2023-10-27,432.27,432.5,6.3,6.46,6.48,0.15328,170.0,0.2300000000000182,18
2023-10-10,2023-10-10,2023-11-03,434.52,435.0,7.22,7.25,7.27,0.14866,1788.0,0.4800000000000182,24
2023-10-11,2023-10-11,2023-11-03,436.31,436.0,7.38,7.38,7.4,0.14466,2186.0,0.3100000000000023,23
2023-10-12,2023-10-12,2023-11-03,433.73,434.0,6.78,6.81,6.83,0.14341,552.0,0.2699999999999818,22
2023-10-13,2023-10-13,2023-11-03,431.55,432.0,7.05,7.13,7.16,0.16623,938.0,0.44999999999998863,21
2023-10-16,2023-10-16,2023-11-03,436.04,436.0,6.84,6.66,6.69,0.15271,957.0,0.040000000000020464,18
2023-10-17,2023-10-17,2023-11-10,436.09,436.0,7.25,7.63,7.66,0.15383,214.0,0.08999999999997499,24
2023-10-18,2023-10-18,2023-11-10,430.24,430.0,8.28,8.4,8.43,0.17196,354.0,0.2400000000000091,23
2023-10-19,2023-10-19,2023-11-10,426.45,426.0,8.95,8.82,8.85,0.19443,469.0,0.44999999999998863,22
2023-10-20,2023-10-20,2023-11-10,421.21,421.0,10.09,8.42,8.45,0.19021,246.0,0.20999999999997954,21
2023-10-23,2023-10-23,2023-11-10,420.44,420.0,8.24,7.81,7.83,0.18349,452.0,0.4399999999999977,18
2023-10-24,2023-10-24,2023-11-17,423.58,424.0,8.3,8.19,8.2,0.17288,2376.0,0.4200000000000159,24
2023-10-25,2023-10-25,2023-11-17,417.61,418.0,8.41,8.38,8.4,0.18473,3439.0,0.38999999999998636,23
2023-10-26,2023-10-26,2023-11-17,412.61,413.0,8.69,8.31,8.33,0.18979,1275.0,0.38999999999998636,22
2023-10-27,2023-10-27,2023-11-17,410.69,411.0,7.94,8.16,8.18,0.19113,2752.0,0.3100000000000023,21
2023-10-30,2023-10-30,2023-11-17,415.66,416.0,7.47,7.16,7.18,0.17948,1876.0,0.339999999999975,18
2023-10-31,2023-10-31,2023-11-24,418.2,418.0,8.07,7.98,8.01,0.17019,58.0,0.19999999999998863,24
2023-11-01,2023-11-01,2023-11-24,422.69,422.5,7.21,7.18,7.22,0.14806,46.0,0.18999999999999773,23
2023-11-02,2023-11-02,2023-11-24,430.77,431.0,6.31,6.15,6.17,0.13264,259.0,0.2300000000000182,22
2023-11-03,2023-11-03,2023-11-24,434.73,435.0,5.87,5.76,5.78,0.12272,770.0,0.2699999999999818,21
2023-11-06,2023-11-06,2023-11-24,435.7,436.0,4.96,5.14,5.16,0.12135,643.0,0.30000000000001137,18
2023-11-07,2023-11-07,2023-12-01,436.87,437.0,6.67,6.45,6.47,0.12575,620.0,0.12999999999999545,24
2023-11-08,2023-11-08,2023-12-01,437.25,437.0,6.37,6.39,6.41,0.12566,580.0,0.25,23
2023-11-09,2023-11-09,2023-12-01,433.87,434.0,6.03,6.18,6.19,0.12699,297.0,0.12999999999999545,22
2023-11-10,2023-11-10,2023-12-01,440.71,441.0,5.45,5.38,5.4,0.11224,343.0,0.29000000000002046,21
2023-11-13,2023-11-13,2023-12-01,440.22,440.0,5.7,5.63,5.65,0.12247,908.0,0.22000000000002728,18
2023-11-14,2023-11-14,2023-12-08,448.76,449.0,6.22,5.87,5.9,0.1105,1080.0,0.2400000000000091,24
2023-11-15,2023-11-15,2023-12-08,449.69,450.0,5.75,5.75,5.77,0.11938,1722.0,0.3100000000000023,23
2023-11-16,2023-11-16,2023-12-08,450.21,450.0,5.65,5.79,5.8,0.10908,1265.0,0.20999999999997954,22
2023-11-17,2023-11-17,2023-12-08,450.78,451.0,5.27,5.19,5.2,0.10691,644.0,0.22000000000002728,21
2023-11-20,2023-11-20,2023-12-08,454.26,454.0,4.93,4.95,4.97,0.10431,2520.0,0.2599999999999909,18
2023-11-21,2023-11-21,2023-12-15,453.31,453.0,6.02,6.07,6.09,0.12354,1203.0,0.3100000000000023,24
2023-11-22,2023-11-22,2023-12-15,455.08,455.0,5.55,5.62,5.63,0.11592,3610.0,0.07999999999998408,23
2023-11-24,2023-11-24,2023-12-15,455.3,455.0,5.22,5.19,5.22,0.10921,946.0,0.30000000000001137,21
2023-11-27,2023-11-27,2023-12-15,454.51,455.0,4.55,4.58,4.6,0.11203,3594.0,0.4900000000000091,18
2023-11-28,2023-11-28,2023-12-22,454.9,455.0,5.13,5.18,5.21,0.10786,748.0,0.10000000000002274,24
2023-11-29,2023-11-29,2023-12-22,454.63,455.0,4.97,4.92,4.94,0.10341,260.0,0.37000000000000455,23
2023-11-30,2023-11-30,2023-12-22,456.23,456.0,5.38,5.34,5.37,0.1186,94.0,0.2300000000000182,22
2023-12-01,2023-12-01,2023-12-22,459.02,459.0,4.83,4.87,4.89,0.11038,121.0,0.01999999999998181,21
2023-12-04,2023-12-04,2023-12-22,456.66,457.0,4.33,4.47,4.48,0.1199,572.0,0.339999999999975,18
2023-12-05,2023-12-05,2023-12-29,456.57,457.0,4.8,4.87,4.89,0.10874,712.0,0.4300000000000068,24
2023-12-06,2023-12-06,2023-12-29,454.74,455.0,4.83,4.81,4.84,0.11011,682.0,0.2599999999999909,23
2023-12-07,2023-12-07,2023-12-29,458.24,458.0,5.05,5.05,5.07,0.11479,1148.0,0.2400000000000091,22
2023-12-08,2023-12-08,2023-12-29,460.14,460.0,4.56,4.59,4.61,0.10758,2875.0,0.13999999999998636,21
2023-12-11,2023-12-11,2023-12-29,462.0,462.0,4.2,4.2,4.23,0.10758,568.0,0.0,18
2023-12-12,2023-12-12,2024-01-05,464.19,464.0,4.58,4.62,4.64,0.09247,816.0,0.18999999999999773,24
2023-12-13,2023-12-13,2024-01-05,470.53,471.0,3.99,4.14,4.18,0.09244,376.0,0.4700000000000273,23
2023-12-14,2023-12-14,2024-01-05,472.02,472.0,4.25,4.31,4.33,0.10079,2997.0,0.01999999999998181,22
2023-12-15,2023-12-15,2024-01-05,469.41,469.0,6.06,5.86,5.89,0.10656,1067.0,0.410000000000025,21
2023-12-18,2023-12-18,2024-01-05,472.0,472.0,5.08,5.04,5.23,0.10516,1741.0,0.0,18
2023-12-19,2023-12-19,2024-01-12,474.8,475.0,6.05,6.09,6.12,0.10749,1513.0,0.19999999999998863,24
2023-12-20,2023-12-20,2024-01-12,468.07,468.0,7.15,6.54,6.61,0.12305,131.0,0.06999999999999318,23
2023-12-21,2023-12-21,2024-01-12,472.7,473.0,6.07,6.23,6.25,0.11781,493.0,0.30000000000001137,22
2023-12-22,2023-12-22,2024-01-12,473.68,474.0,5.7,5.75,5.78,0.11611,1917.0,0.3199999999999932,21
2023-12-26,2023-12-26,2024-01-19,475.61,476.0,6.12,6.15,6.17,0.10991,3007.0,0.38999999999998636,24
2023-12-27,2023-12-27,2024-01-19,476.47,476.0,6.19,6.15,6.23,0.1042,2636.0,0.4700000000000273,23
2023-12-28,2023-12-28,2024-01-19,476.73,477.0,5.46,5.52,5.54,0.10172,2850.0,0.2699999999999818,22
2023-12-29,2023-12-29,2024-01-19,475.31,475.0,5.71,5.7,5.72,0.10664,6613.0,0.3100000000000023,21
